filename	mention_id	label	start_span	end_span	span	code	semantic_rel	annotation	sentence	Prediction	Predicted_code
19269876	19269876.5	Procedures	69	80	irradiation	C1522449	EXACT	Irradiation	Compensation électronique dans les traitements de cancer du sein par [irradiation]{Procedures} : utilisation des radiographies numériques reconstruites ( digital reconstruct radiograph DRR ).	Therapeutic radiology procedure	C1522449
19282070	19282070.1	Disorders	0	16	Dermohypodermite	C1696849	EXACT	Dermo-hypodermite	[Dermohypodermite]{Disorders} bactérienne non nécrosante et bactériémie à Shewanella putrefaciens .	Dermo-hypodermitis	C1696849
19282070	19282070.2	Living Beings	17	28	bactérienne	C0004611	EXACT	Bactéries	Dermohypodermite [bactérienne]{Living Beings} non nécrosante et bactériémie à Shewanella putrefaciens .	Bacteria	C0004611
19282070	19282070.3	Physiology	33	43	nécrosante	C0027540	EXACT	Nécrose	Dermohypodermite bactérienne non [nécrosante]{Physiology} et bactériémie à Shewanella putrefaciens .	Necrosis	C0027540
19282070	19282070.4	Disorders	47	58	bactériémie	C0004610	EXACT	Bactériémie	Dermohypodermite bactérienne non nécrosante et [bactériémie]{Disorders} à Shewanella putrefaciens .	Bacteremia	C0004610
19282070	19282070.5	Living Beings	61	84	Shewanella putrefaciens	C0317982	EXACT	SHEWANELLA PUTREFACIENS	Dermohypodermite bactérienne non nécrosante et bactériémie à [Shewanella putrefaciens]{Living Beings} .	Shewanella putrefaciens	C0317982
1933510	1933510.1	Chemicals & Drugs	32	44	ostéocalcine	C0029419	EXACT	Ostéocalcine	Régulation nutritionnelle de l' [ostéocalcine]{Chemicals & Drugs} sérique : étude dans le kwashiorkor .	Osteocalcin	C0029419
1933510	1933510.2	Anatomy	45	52	sérique	C0229671	EXACT	Sérum	Régulation nutritionnelle de l' ostéocalcine [sérique]{Anatomy} : étude dans le kwashiorkor .	Serum	C0229671
1933510	1933510.3	Procedures	55	60	étude	C2603343	EXACT	Study	Régulation nutritionnelle de l' ostéocalcine sérique : [étude]{Procedures} dans le kwashiorkor .	Study	C2603343
1933510	1933510.4	Disorders	69	80	kwashiorkor	C0022806	EXACT	Kwashiorkor	Régulation nutritionnelle de l' ostéocalcine sérique : étude dans le [kwashiorkor]{Disorders} .	Kwashiorkor	C0022806
19447330	19447330.1	Disorders	35	49	cancer du rein	C0740457	EXACT	Cancer du rein	Quelles nouveautes en 2008 dans le [cancer du rein]{Disorders} ?	Malignant neoplasm of kidney	C0740457
19447330	19447330.2	Disorders	35	41	cancer	C0027651	EXACT	Tumors	Quelles nouveautes en 2008 dans le [cancer]{Disorders} du rein ?	Neoplasms	C0027651
19447330	19447330.3	Anatomy	45	49	rein	C0022646	EXACT	Rein	Quelles nouveautes en 2008 dans le cancer du [rein]{Anatomy} ?	Kidney	C0022646
19503033	19503033.2	Disorders	56	71	arrêt cardiaque	C0018790	EXACT	Arrêt cardiaque	Anomalies tomodensitométriques observées au cours d' un [arrêt cardiaque]{Disorders} survenu chez un patient polytraumatisé .	Cardiac Arrest	C0018790
19503033	19503033.3	Living Beings	88	95	patient	C0030705	EXACT	PATIENT	Anomalies tomodensitométriques observées au cours d' un arrêt cardiaque survenu chez un [patient]{Living Beings} polytraumatisé .	Patients	C0030705
19503033	19503033.4	Disorders	96	110	polytraumatisé	C0026771	EXACT	Polytraumatism	Anomalies tomodensitométriques observées au cours d' un arrêt cardiaque survenu chez un patient [polytraumatisé]{Disorders} .	Multiple trauma	C0026771
19541091	19541091.1	Procedures	10	19	thérapies	C0087111	EXACT	Therapies	Nouvelles [thérapies]{Procedures} dans la mucoviscidose en 2009 .	Therapeutic procedure	C0087111
19552205	19552205.1	Procedures	27	42	prise en charge	C0376636	EXACT	Prise en charge de la maladie	Aides administratives à la [prise en charge]{Procedures} de la surdité .	Disease Management	C0376636
19552205	19552205.2	Disorders	49	56	surdité	C0011053	EXACT	Surdité	Aides administratives à la prise en charge de la [surdité]{Disorders} .	Deafness	C0011053
19560823	19560823.1	Procedures	16	27	observation	C0302523	EXACT	Observation in research	A propos d' une [observation]{Procedures} singulière de neurosarcoïdose .	Observation in research	C0302523
1957219	1957219.2	Living Beings	14	22	patients	C0030705	EXACT	Patients	Education des [patients]{Living Beings} en angioplastie .	Patients	C0030705
1957219	1957219.3	Procedures	26	38	angioplastie	C0162577	EXACT	Angioplastie	Education des patients en [angioplastie]{Procedures} .	Angioplasty	C0162577
1957219	1957219.4	Procedures	0	22	Education des patients	C0030688	EXACT	Patients education	[Education des patients]{Procedures} en angioplastie .	Patient education (procedure)	C0030688
19748105	19748105.2	Disorders	39	59	syndromes canalaires	C1510429	EXACT	Syndromes canalaires	Explorations électrophysiologiques des [syndromes canalaires]{Disorders} .	Entrapment Neuropathies	C1510429
19748105	19748105.3	Disorders	39	48	syndromes	C0039082	EXACT	Syndromes	Explorations électrophysiologiques des [syndromes]{Disorders} canalaires .	Syndrome	C0039082
20067037	20067037.1	Disorders	0	8	Handicap	C0231172	EXACT	Handicap (finding)	[Handicap]{Disorders} et vieillissement , un défi pour les soignants .	Handicapping condition	C0231172
20067037	20067037.2	Physiology	12	26	vieillissement	C0001811	EXACT	Vieillissement	Handicap et [vieillissement]{Physiology} , un défi pour les soignants .	Aging	C0001811
20067037	20067037.3	Living Beings	46	55	soignants	C0085537	EXACT	Soignants	Handicap et vieillissement , un défi pour les [soignants]{Living Beings} .	Caregiver	C0085537
20103178	20103178.2	Anatomy	23	36	ventriculaire	C0018827	EXACT	Ventricular	Contrôler la fréquence [ventriculaire]{Anatomy} ?	Heart Ventricle	C0018827
20117912	20117912.1	Chemicals & Drugs	0	8	Morphine	C0026549	EXACT	Morphine	[Morphine]{Chemicals & Drugs} intrathécale et tolérance de l' alimentation précoce post-césarienne .	Morphine	C0026549
20123513	20123513.2	Procedures	29	50	prostatectomie totale	C0194810	EXACT	Prostatectomie radicale	Dysfonctions sexuelles après [prostatectomie totale]{Procedures} .	Radical prostatectomy	C0194810
20123513	20123513.3	Procedures	29	43	prostatectomie	C0033573	EXACT	Prostatectomie	Dysfonctions sexuelles après [prostatectomie]{Procedures} totale .	Prostatectomy	C0033573
20180353	20180353.1	Disorders	4	33	troubles moteurs oesophagiens	C0014858	EXACT	Troubles de la motilité oesophagienne	Les [troubles moteurs oesophagiens]{Disorders} au cours de la sclerodermie systemique : frequence et facteurs predictifs .	Esophageal motility disorders	C0014858
20180353	20180353.3	Anatomy	21	33	oesophagiens	C0014876	EXACT	Oesophage	Les troubles moteurs [oesophagiens]{Anatomy} au cours de la sclerodermie systemique : frequence et facteurs predictifs .	Esophagus	C0014876
20180353	20180353.4	Disorders	49	72	sclerodermie systemique	C0036421	EXACT	Sclérodermie systémique	Les troubles moteurs oesophagiens au cours de la [sclerodermie systemique]{Disorders} : frequence et facteurs predictifs .	Systemic Scleroderma	C0036421
20180353	20180353.5	Disorders	49	61	sclerodermie	C0011644	EXACT	SCLERODERMIE	Les troubles moteurs oesophagiens au cours de la [sclerodermie]{Disorders} systemique : frequence et facteurs predictifs .	Scleroderma	C0011644
20225558	20225558.1	Procedures	0	9	Dépistage	C0199230	EXACT	Cancer early detection	[Dépistage]{Procedures} et diagnostic précoce du cancer colorectal .	Screening for cancer	C0199230
20225558	20225558.2	Disorders	13	23	diagnostic	C0011900	EXACT	Diagnostic	Dépistage et [diagnostic]{Disorders} précoce du cancer colorectal .	Diagnosis	C0011900
20225558	20225558.4	Disorders	35	41	cancer	C0027651	EXACT	Tumors	Dépistage et diagnostic précoce du [cancer]{Disorders} colorectal .	Neoplasms	C0027651
203372	203372.1	Chemicals & Drugs	13	23	nalorphine	C0027355	EXACT	Nalorphine	Effets de la [nalorphine]{Chemicals & Drugs} sur les analgésies induites par stimulations périphériques .	Nalorphine	C0027355
203372	203372.2	Disorders	32	42	analgésies	C0344307	EXACT	Analgésie	Effets de la nalorphine sur les [analgésies]{Disorders} induites par stimulations périphériques .	Absence of pain sensation	C0344307
203372	203372.3	Procedures	56	68	stimulations	C1292856	EXACT	Stimulations	Effets de la nalorphine sur les analgésies induites par [stimulations]{Procedures} périphériques .	Stimulation procedure	C1292856
20387375	20387375.1	Physiology	31	45	proprioception	C0033499	EXACT	Proprioception	Mise en évidence du rôle de la [proprioception]{Physiology} laryngée dans le contrôle de la courbe mélodique lors de la production de parole .	Proprioception	C0033499
20387375	20387375.2	Anatomy	46	54	laryngée	C0023078	EXACT	Laryngeal	Mise en évidence du rôle de la proprioception [laryngée]{Anatomy} dans le contrôle de la courbe mélodique lors de la production de parole .	Larynx	C0023078
20387375	20387375.3	Physiology	120	126	parole	C0037817	EXACT	Parole	Mise en évidence du rôle de la proprioception laryngée dans le contrôle de la courbe mélodique lors de la production de [parole]{Physiology} .	Speech	C0037817
20419922	20419922.1	Procedures	11	20	recherche	C0035168	EXACT	Recherche	Etat de la [recherche]{Procedures} dans différents pays du monde .	Research	C0035168
20419922	20419922.2	Geographic Areas	53	67	Côte d' Ivoire	C0022326	EXACT	Côte d'Ivoire	[Côte d' Ivoire]{Geographic Areas} .	Ivory Coast	C0022326
20594791	20594791.1	Procedures	68	73	soins	C0087111	EXACT	Therapeutic Technique	Que nous apprend la cohorte SAFEs sur l' adaptation des filières de [soins]{Procedures} intra-hospitalières à la prise en charge des patients âgés ?	Therapeutic procedure	C0087111
20594791	20594791.2	Living Beings	119	127	patients	C0030705	EXACT	Patients	Que nous apprend la cohorte SAFEs sur l' adaptation des filières de soins intra-hospitalières à la prise en charge des [patients]{Living Beings} âgés ?	Patients	C0030705
2061881	2061881.4	Anatomy	63	70	abdomen	C0000726	EXACT	ABDOMEN	Le scanner dans le bilan initial des traumatismes fermés de l' [abdomen]{Anatomy} .	Abdomen	C0000726
20732618	20732618.2	Procedures	16	41	interruption de grossesse	C0000820	EXACT	Interruption médicale de grossesse	Contraception , [interruption de grossesse]{Procedures} et hypertension artérielle pulmonaire .	Therapeutic abortion (procedure)	C0000820
20732618	20732618.4	Anatomy	69	79	pulmonaire	C0024109	EXACT	Pulmonary	Contraception , interruption de grossesse et hypertension artérielle [pulmonaire]{Anatomy} .	Lung	C0024109
20812190	20812190.1	Disorders	0	9	Anomalies	C1704258	EXACT	Abnormality	[Anomalies]{Disorders} de la perméabilité intestinale chez l' enfant autiste .	Abnormality	C1704258
20812190	20812190.2	Physiology	16	40	perméabilité intestinale	C0232645	EXACT	Intestinal mucosal permeability	Anomalies de la [perméabilité intestinale]{Physiology} chez l' enfant autiste .	Intestinal mucosal permeability	C0232645
20812190	20812190.3	Anatomy	29	40	intestinale	C0021853	EXACT	Intestinal	Anomalies de la perméabilité [intestinale]{Anatomy} chez l' enfant autiste .	Intestines	C0021853
20812190	20812190.4	Living Beings	49	63	enfant autiste	C0175842	EXACT	Autistic children	Anomalies de la perméabilité intestinale chez l' [enfant autiste]{Living Beings} .	Autistic children	C0175842
20812190	20812190.5	Living Beings	49	55	enfant	C0008059	EXACT	Enfant	Anomalies de la perméabilité intestinale chez l' [enfant]{Living Beings} autiste .	Child	C0008059
20812190	20812190.6	Disorders	56	63	autiste	C0004352	EXACT	Autistic	Anomalies de la perméabilité intestinale chez l' enfant [autiste]{Disorders} .	Autistic Disorder	C0004352
2081839	2081839.1	Phenomena	0	9	Résultats	C0849546	EXACT	Procedure results	[Résultats]{Phenomena} des incisions transverses dans la correction chirurgicale des forts astigmatismes post-kératoplastie .	Procedure results	C0849546
2081839	2081839.2	Procedures	14	23	incisions	C0184898	EXACT	Incisions	Résultats des [incisions]{Procedures} transverses dans la correction chirurgicale des forts astigmatismes post-kératoplastie .	Surgical incisions	C0184898
2081839	2081839.4	Procedures	55	67	chirurgicale	C0543467	EXACT	Procédure chirurgicale	Résultats des incisions transverses dans la correction [chirurgicale]{Procedures} des forts astigmatismes post-kératoplastie .	Operative Surgical Procedures	C0543467
2081839	2081839.5	Disorders	78	91	astigmatismes	C0004106	EXACT	Astigmatisme	Résultats des incisions transverses dans la correction chirurgicale des forts [astigmatismes]{Disorders} post-kératoplastie .	Astigmatism	C0004106
2081839	2081839.6	Procedures	97	110	kératoplastie	C0010042	EXACT	Kératoplastie	Résultats des incisions transverses dans la correction chirurgicale des forts astigmatismes post-[kératoplastie]{Procedures} .	Keratoplasty	C0010042
20870253	20870253.1	Disorders	22	35	glioblastomes	C0017636	EXACT	Glioblastome	Chemins cliniques des [glioblastomes]{Disorders} et neuroradiologie .	Glioblastoma	C0017636
2091221	2091221.1	Disorders	20	28	maladies	C0012634	EXACT	Diseases	Associations HLA et [maladies]{Disorders} .	Disease	C0012634
2091221	2091221.2	Chemicals & Drugs	13	16	HLA	C0019721	EXACT	HLA Ag	Associations [HLA]{Chemicals & Drugs} et maladies .	HLA Antigens	C0019721
2093300	2093300.1	Disorders	3	19	pheochromocytome	C0031511	EXACT	PHEOCHROMOCYTOME	Le [pheochromocytome]{Disorders} surrénalien .	Pheochromocytoma	C0031511
2093300	2093300.2	Anatomy	20	31	surrénalien	C0001625	EXACT	Surrénale	Le pheochromocytome [surrénalien]{Anatomy} .	Adrenal Glands	C0001625
2093300	2093300.3	Procedures	60	70	diagnostic	C0430022	EXACT	Diagnostic Method	Attitude actuelle pour le [diagnostic]{Procedures} et le traitement .	Diagnostic procedure	C0430022
2093300	2093300.4	Procedures	77	87	traitement	C0087111	EXACT	Traitement	Attitude actuelle pour le diagnostic et le [traitement]{Procedures} .	Therapeutic procedure	C0087111
20950554	20950554.1	Anatomy	11	22	cellulaires	C0007634	EXACT	Cellula	Mécanismes [cellulaires]{Anatomy} et moléculaires de la mémoire .	Cells	C0007634
20950554	20950554.2	Objects	26	38	moléculaires	C0567416	EXACT	Molecules	Mécanismes cellulaires et [moléculaires]{Objects} de la mémoire .	Molecule	C0567416
20950554	20950554.3	Physiology	45	52	mémoire	C0025260	EXACT	Mémoire	Mécanismes cellulaires et moléculaires de la [mémoire]{Physiology} .	Memory	C0025260
2106304	2106304.2	Anatomy	66	73	mitrale	C0026264	EXACT	Valve mitrale	Facteurs influençant la survie après chirurgie de l' insuffisance [mitrale]{Anatomy} pure non ischémique .	Mitral Valve	C0026264
2106304	2106304.3	Disorders	53	73	insuffisance mitrale	C0026266	EXACT	INSUFFISANCE MITRALE	Facteurs influençant la survie après chirurgie de l' [insuffisance mitrale]{Disorders} pure non ischémique .	Mitral Valve Insufficiency	C0026266
21185427	21185427.2	Procedures	13	28	prise en charge	C0376636	EXACT	Prise en charge de la maladie	Dépistage et [prise en charge]{Procedures} du trouble bipolaire : résultats .	Disease Management	C0376636
21267834	21267834.2	Disorders	3	11	syndrome	C0039082	EXACT	Syndrome	Le [syndrome]{Disorders} d' activation macrophagique : a propos de 4 observations .	Syndrome	C0039082
21267834	21267834.3	Procedures	56	68	observations	C0302523	EXACT	Observation in research	Le syndrome d' activation macrophagique : a propos de 4 [observations]{Procedures} .	Observation in research	C0302523
2137602	2137602.2	Procedures	38	43	étude	C2603343	EXACT	Study	Vers la mise au point d' un modèle d' [étude]{Procedures} in vitro de la dégénérescence neurofibrillaire de type Alzheimer .	Study	C2603343
2137602	2137602.3	Disorders	59	90	dégénérescence neurofibrillaire	C0085400	EXACT	Enchevêtrements neurofibrillaires	Vers la mise au point d' un modèle d' étude in vitro de la [dégénérescence neurofibrillaire]{Disorders} de type Alzheimer .	Neurofibrillary degeneration (morphologic abnormality)	C0085400
2137602	2137602.4	Disorders	99	108	Alzheimer	C0002395	EXACT	Alzheimer	Vers la mise au point d' un modèle d' étude in vitro de la dégénérescence neurofibrillaire de type [Alzheimer]{Disorders} .	Alzheimer's Disease	C0002395
2141126	2141126.2	Disorders	0	8	Lymphome	C0024299	EXACT	Lymphome	[Lymphome]{Disorders} immunoblastique localisé à la rate .	Lymphoma	C0024299
2141126	2141126.3	Anatomy	39	43	rate	C0037993	EXACT	Rate	Lymphome immunoblastique localisé à la [rate]{Anatomy} .	Spleen	C0037993
21470892	21470892.1	Procedures	24	40	transfusionnelle	C1879316	EXACT	TRANSFUSION	Protéomique et médecine [transfusionnelle]{Procedures} .	Transfusion (procedure)	C1879316
21524406	21524406.1	Chemicals & Drugs	24	31	oxygène	C0030054	EXACT	Oxygène	Espèces réactives de l' [oxygène]{Chemicals & Drugs} et stress oxydant .	Oxygen	C0030054
21524406	21524406.2	Disorders	35	49	stress oxydant	C0242606	EXACT	Stress oxydant	Espèces réactives de l' oxygène et [stress oxydant]{Disorders} .	Oxidative Stress	C0242606
21526543	21526543.3	Living Beings	32	42	handicapés	C0018576	EXACT	Handicapés	Les besoins des détenus âgés ou [handicapés]{Living Beings} en Basse-Normandie .	Disabled Persons	C0018576
21527365	21527365.2	Anatomy	44	56	encéphalique	C0006104	EXACT	Encéphale	Association concomitante d' une irradiation [encéphalique]{Anatomy} en totalité avec trastuzumab concomitant pour des métastases cérébrales d' un cancer du sein : questions et réponses .	Brain	C0006104
21527365	21527365.3	Chemicals & Drugs	74	85	trastuzumab	C0728747	EXACT	TRASTUZUMAB	Association concomitante d' une irradiation encéphalique en totalité avec [trastuzumab]{Chemicals & Drugs} concomitant pour des métastases cérébrales d' un cancer du sein : questions et réponses .	Trastuzumab	C0728747
21527365	21527365.4	Disorders	107	128	métastases cérébrales	C0220650	EXACT	Métastases cérébrales	Association concomitante d' une irradiation encéphalique en totalité avec trastuzumab concomitant pour des [métastases cérébrales]{Disorders} d' un cancer du sein : questions et réponses .	Metastatic malignant neoplasm to brain	C0220650
21527365	21527365.5	Disorders	107	117	métastases	C0027627	EXACT	Métastases	Association concomitante d' une irradiation encéphalique en totalité avec trastuzumab concomitant pour des [métastases]{Disorders} cérébrales d' un cancer du sein : questions et réponses .	Neoplasm Metastasis	C0027627
21527365	21527365.6	Anatomy	118	128	cérébrales	C0006104	EXACT	BRA	Association concomitante d' une irradiation encéphalique en totalité avec trastuzumab concomitant pour des métastases [cérébrales]{Anatomy} d' un cancer du sein : questions et réponses .	Brain	C0006104
21527365	21527365.7	Disorders	135	149	cancer du sein	C0006142	EXACT	Cancer sein	Association concomitante d' une irradiation encéphalique en totalité avec trastuzumab concomitant pour des métastases cérébrales d' un [cancer du sein]{Disorders} : questions et réponses .	Malignant neoplasm of breast	C0006142
21527365	21527365.8	Disorders	135	141	cancer	C0027651	EXACT	Tumors	Association concomitante d' une irradiation encéphalique en totalité avec trastuzumab concomitant pour des métastases cérébrales d' un [cancer]{Disorders} du sein : questions et réponses .	Neoplasms	C0027651
21527365	21527365.9	Anatomy	145	149	sein	C0006141	EXACT	Sein	Association concomitante d' une irradiation encéphalique en totalité avec trastuzumab concomitant pour des métastases cérébrales d' un cancer du [sein]{Anatomy} : questions et réponses .	Breast	C0006141
2160788	2160788.1	Disorders	0	25	Carcinome neuro-endocrine	C0206695	EXACT	Carcinome neuro-endocrine	[Carcinome neuro-endocrine]{Disorders} de l' oesophage .	Carcinoma, Neuroendocrine	C0206695
2160788	2160788.2	Disorders	0	9	Carcinome	C0007097	EXACT	Carcinome	[Carcinome]{Disorders} neuro-endocrine de l' oesophage .	Carcinoma	C0007097
2160788	2160788.4	Anatomy	32	41	oesophage	C0014876	EXACT	Oesophage	Carcinome neuro-endocrine de l' [oesophage]{Anatomy} .	Esophagus	C0014876
2169212	2169212.1	Procedures	3	13	anesthésie	C0002903	EXACT	Anesthésie	L' [anesthésie]{Procedures} locorégionale est-elle dangereuse ?	Anesthesia procedures	C0002903
2184704	2184704.1	Chemicals & Drugs	0	9	Clonidine	C0009014	EXACT	CLONIDINE	[Clonidine]{Chemicals & Drugs} : du traitement de l' hypertension artérielle à l' utilisation en anesthésie .	Clonidine	C0009014
2184704	2184704.2	Procedures	15	25	traitement	C0087111	EXACT	Traitement	Clonidine : du [traitement]{Procedures} de l' hypertension artérielle à l' utilisation en anesthésie .	Therapeutic procedure	C0087111
2184704	2184704.3	Disorders	32	55	hypertension artérielle	C0020538	EXACT	Hypertension artérielle	Clonidine : du traitement de l' [hypertension artérielle]{Disorders} à l' utilisation en anesthésie .	Hypertensive disease	C0020538
2184704	2184704.4	Procedures	76	86	anesthésie	C0002903	EXACT	Anesthésie	Clonidine : du traitement de l' hypertension artérielle à l' utilisation en [anesthésie]{Procedures} .	Anesthesia procedures	C0002903
2184704	2184704.5	Chemicals & Drugs	142	151	clonidine	C0009014	EXACT	CLONIDINE	I -- Principaux effets et mécanismes d' action de la [clonidine]{Chemicals & Drugs} .	Clonidine	C0009014
2184704	2184704.6	Anatomy	45	55	artérielle	C0003842	EXACT	Arteries set	Clonidine : du traitement de l' hypertension [artérielle]{Anatomy} à l' utilisation en anesthésie .	Arteries	C0003842
2206170	2206170.1	Disorders	14	24	hépatite B	C0019163	EXACT	Hépatite B	Preuve d' une [hépatite B]{Disorders} post-transfusionnelle par le DNA viral .	Hepatitis B	C0019163
2206170	2206170.2	Disorders	14	22	hépatite	C0019158	EXACT	Hépatite	Preuve d' une [hépatite]{Disorders} B post-transfusionnelle par le DNA viral .	Hepatitis	C0019158
2206170	2206170.3	Chemicals & Drugs	54	63	DNA viral	C0012939	EXACT	Dna viral	Preuve d' une hépatite B post-transfusionnelle par le [DNA viral]{Chemicals & Drugs} .	Dna viral	C0012939
224995	224995.1	Procedures	0	9	Induction	C0857127	EXACT	Induction	[Induction]{Procedures} et repression de la synthèse de collagénase chez Acinetobacter sp .	Induction procedure	C0857127
224995	224995.3	Phenomena	30	38	synthèse	C0007987	EXACT	Chemical synthesis	Induction et repression de la [synthèse]{Phenomena} de collagénase chez Acinetobacter sp .	Chemical synthesis	C0007987
224995	224995.4	Chemicals & Drugs	42	53	collagénase	C0162745	EXACT	COLLAGENASE	Induction et repression de la synthèse de [collagénase]{Chemicals & Drugs} chez Acinetobacter sp .	COLLAGENASE	C0162745
2256597	2256597.1	Disorders	4	25	infarctus cérébelleux	C0236073	EXACT	Infarctus cérébelleux	Les [infarctus cérébelleux]{Disorders} bénins pseudo-vestibulaires .	Cerebellar infarction	C0236073
2281271	2281271.2	Disorders	0	6	Signes	C0037088	EXACT	Signes et symptômes	[Signes]{Disorders} de la grossesse avant la 12e semaine d' aménorrhée et détermination de la date de l' accouchement .	Signs and Symptoms	C0037088
2281271	2281271.3	Physiology	13	22	grossesse	C0032961	EXACT	GROSSESSE	Signes de la [grossesse]{Physiology} avant la 12e semaine d' aménorrhée et détermination de la date de l' accouchement .	Pregnancy	C0032961
2327874	2327874.1	Disorders	0	17	Thrombocytopénies	C0040034	EXACT	Thrombocytopénies	[Thrombocytopénies]{Disorders} pures , génétiques .	Thrombocytopenia	C0040034
2353231	2353231.1	Disorders	11	21	hépatite B	C0019163	EXACT	Hépatite B	Hygiène et [hépatite B]{Disorders} .	Hepatitis B	C0019163
2353231	2353231.2	Disorders	11	19	hépatite	C0019158	EXACT	Hépatite	Hygiène et [hépatite]{Disorders} B .	Hepatitis	C0019158
2396039	2396039.1	Procedures	43	52	détection	C1511790	EXACT	Detection	Calcul des tailles d' échantillons pour la [détection]{Procedures} d' un risque relatif , avec un niveau de confiance et une puissance déterminés .	Detection	C1511790
2408537	2408537.2	Living Beings	121	129	patients	C0030705	EXACT	Patients	A propos de quatorze [patients]{Living Beings} .	Patients	C0030705
2461179	2461179.1	Chemicals & Drugs	14	23	vérapamil	C0042523	EXACT	Vérapamil	Efficacité du [vérapamil]{Chemicals & Drugs} dans la prévention de la fibrillation ventriculaire à la phase aiguë de l' infarctus du myocarde .	Verapamil	C0042523
2461179	2461179.3	Disorders	49	75	fibrillation ventriculaire	C0042510	EXACT	FIBRILLATION VENTRICULAIRE	Efficacité du vérapamil dans la prévention de la [fibrillation ventriculaire]{Disorders} à la phase aiguë de l' infarctus du myocarde .	Ventricular Fibrillation	C0042510
2461179	2461179.4	Disorders	49	61	fibrillation	C0232197	EXACT	FIBRILLATION	Efficacité du vérapamil dans la prévention de la [fibrillation]{Disorders} ventriculaire à la phase aiguë de l' infarctus du myocarde .	Heart Fibrillation	C0232197
2461179	2461179.5	Disorders	99	120	infarctus du myocarde	C0027051	EXACT	INFARCTUS DU MYOCARDE	Efficacité du vérapamil dans la prévention de la fibrillation ventriculaire à la phase aiguë de l' [infarctus du myocarde]{Disorders} .	Myocardial Infarction	C0027051
2461179	2461179.6	Disorders	99	108	infarctus	C0021308	EXACT	Infarctus	Efficacité du vérapamil dans la prévention de la fibrillation ventriculaire à la phase aiguë de l' [infarctus]{Disorders} du myocarde .	Infarction	C0021308
2461179	2461179.7	Anatomy	112	120	myocarde	C0027061	EXACT	Myocarde	Efficacité du vérapamil dans la prévention de la fibrillation ventriculaire à la phase aiguë de l' infarctus du [myocarde]{Anatomy} .	Myocardium	C0027061
2479319	2479319.1	Procedures	0	5	Etude	C2603343	EXACT	Study	[Etude]{Procedures} des modifications de la pyramide nasale au cours des ostéotomies du maxillaire supérieur .	Study	C2603343
2479319	2479319.2	Anatomy	39	45	nasale	C0028429	EXACT	Nasal	Etude des modifications de la pyramide [nasale]{Anatomy} au cours des ostéotomies du maxillaire supérieur .	Nose	C0028429
2479319	2479319.4	Procedures	59	70	ostéotomies	C0029468	EXACT	Ostéotomie	Etude des modifications de la pyramide nasale au cours des [ostéotomies]{Procedures} du maxillaire supérieur .	Osteotomy	C0029468
2479319	2479319.5	Anatomy	74	84	maxillaire	C0024947	EXACT	Maxillaire	Etude des modifications de la pyramide nasale au cours des ostéotomies du [maxillaire]{Anatomy} supérieur .	Maxilla	C0024947
2529537	2529537.1	Disorders	0	8	Syphilis	C0039128	EXACT	SYPHILIS	[Syphilis]{Disorders} séronégative au cours du SIDA .	Syphilis	C0039128
2529537	2529537.2	Procedures	34	38	SIDA	C0001852	EXACT	Sérologie du SIDA	Syphilis séronégative au cours du [SIDA]{Procedures} .	AIDS Serodiagnosis measurement	C0001852
2551209	2551209.1	Disorders	0	21	Syringome de la vulve	C1520099	EXACT	Vulvar Syringoma	[Syringome de la vulve]{Disorders} au-dessous d' une verrue séborrhéique .	Vulvar Syringoma	C1520099
2551209	2551209.2	Disorders	0	9	Syringome	C0206673	EXACT	Syringome	[Syringome]{Disorders} de la vulve au-dessous d' une verrue séborrhéique .	Syringoma	C0206673
2551209	2551209.3	Anatomy	16	21	vulve	C0042993	EXACT	Vulve	Syringome de la [vulve]{Anatomy} au-dessous d' une verrue séborrhéique .	Vulva	C0042993
2551209	2551209.4	Disorders	40	59	verrue séborrhéique	C0022603	EXACT	Verrue séborrhéique	Syringome de la vulve au-dessous d' une [verrue séborrhéique]{Disorders} .	Seborrheic keratosis	C0022603
256898	256898.2	Living Beings	38	44	enfant	C0008059	EXACT	Enfant	Aspect médico-social du diabète de l' [enfant]{Living Beings} .	Child	C0008059
258197	258197.2	Procedures	43	57	administration	C1533734	EXACT	Administration	La négligence dans l' [administration]{Procedures} des médicaments .	Administration procedure	C1533734
2596794	2596794.1	Disorders	0	39	Lymphome malin non hodgkinien de type T	C0079772	EXACT	Lymphomes non hodgkiniens à cellules T	[Lymphome malin non hodgkinien de type T]{Disorders} au cours de l' évolution d' un syndrome de Gougerot-Sjögren .	T-Cell Lymphoma	C0079772
2596794	2596794.2	Disorders	0	8	Lymphome	C0024299	EXACT	Lymphome	[Lymphome]{Disorders} malin non hodgkinien de type T au cours de l' évolution d' un syndrome de Gougerot-Sjögren .	Lymphoma	C0024299
2596794	2596794.5	Disorders	71	99	syndrome de Gougerot-Sjögren	C1527336	EXACT	Syndrome de Sjögren	Lymphome malin non hodgkinien de type T au cours de l' évolution d' un [syndrome de Gougerot-Sjögren]{Disorders} .	Sjogren's Syndrome	C1527336
2596794	2596794.6	Disorders	71	79	syndrome	C0039082	EXACT	Syndrome	Lymphome malin non hodgkinien de type T au cours de l' évolution d' un [syndrome]{Disorders} de Gougerot-Sjögren .	Syndrome	C0039082
