filename	mention_id	label	start_span	end_span	span	code	semantic_rel	annotation	sentence	Prediction	Predicted_code
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.1	ENFERMEDAD	68	86	cólicos nefríticos	7093002	EXACT	cólico renal	Antecedentes personales: Adenomectomia prostática, [cólicos nefríticos]{ENFERMEDAD} izquierdos, úlcus péptico.	dolor renal (hallazgo)	274279008
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.2	ENFERMEDAD	99	112	úlcus péptico	13200003	EXACT	úlcera péptica	Antecedentes personales: Adenomectomia prostática, cólicos nefríticos izquierdos, [úlcus péptico]{ENFERMEDAD}.	ileítis (trastorno)	52457000
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.3	ENFERMEDAD	117	129	hipertensión	38341003	EXACT	hipertensión arterial	No [hipertensión]{ENFERMEDAD} previa.	masa intracraneal (trastorno)	85974009
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.4	ENFERMEDAD	138	166	Betatalasemia heterocigótica	65959000	EXACT	talasemia beta	[Betatalasemia heterocigótica]{ENFERMEDAD}.	hipergammaglobulinemia (hallazgo)	127388009
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.5	ENFERMEDAD	168	190	Litiasis úrica piélica	386103008	EXACT	litiasis renal	[Litiasis úrica piélica]{ENFERMEDAD} de riñón izquierdo.	masa pilórica (hallazgo)	276357003
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.6	ENFERMEDAD	338	346	hematoma	35566002	EXACT	hematoma	Leoch inefectiva 4 semanas antes de la segunda, en la que se produjo el [hematoma]{ENFERMEDAD}.	hematoma (anomalía morfológica)	35566002
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.7	ENFERMEDAD	673	681	hematoma	35566002	EXACT	hematoma	Se dio de alta tras Leoch y fue asistido de urgencia a los 5 días con mal estado general, astenia, dolor lumbar izquierdo y Hb de 8, comprobándose en eco y Tac el [hematoma]{ENFERMEDAD}.	hematoma (anomalía morfológica)	35566002
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.8	ENFERMEDAD	924	932	hematoma	35566002	EXACT	hematoma	Diez días después de la Leoch con Hb estabilizada en 8 después de administración de 3 concentrados de hematíes, y ante la persistencia de dolor lumbar intenso y fiebre (38-39º C) se procedió a drenaje del [hematoma]{ENFERMEDAD} mediante incisión lumbar, comprobando la existencia de hematoma subcapsular, no infectado, sin sangrado activo.	hematoma (anomalía morfológica)	35566002
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.9	ENFERMEDAD	988	1008	hematoma subcapsular	35566002	EXACT	hematoma	Diez días después de la Leoch con Hb estabilizada en 8 después de administración de 3 concentrados de hematíes, y ante la persistencia de dolor lumbar intenso y fiebre (38-39º C) se procedió a drenaje del hematoma mediante incisión lumbar, comprobando la existencia de [hematoma subcapsular]{ENFERMEDAD}, no infectado, sin sangrado activo.	hematoma (anomalía morfológica)	35566002
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.10	PROCEDIMIENTO	42	66	Adenomectomia prostática	90470006	EXACT	prostatectomía	Antecedentes personales: [Adenomectomia prostática]{PROCEDIMIENTO}, cólicos nefríticos izquierdos, úlcus péptico.	ileostomía permanente (procedimiento)	367436000
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.11	PROCEDIMIENTO	259	264	LEOCH	44345001	EXACT	litolapaxia con onda de choque extracorpórea	Portador de catéter doble J en el momento de la [LEOCH]{PROCEDIMIENTO}.	quimioterapia (procedimiento)	367336001
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.12	PROCEDIMIENTO	266	271	Leoch	44345001	EXACT	litolapaxia con onda de choque extracorpórea	[Leoch]{PROCEDIMIENTO} inefectiva 4 semanas antes de la segunda, en la que se produjo el hematoma.	examen de médula ósea (procedimiento)	167907006
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.13	PROCEDIMIENTO	446	472	analgesia IV suplementaria	52685006	EXACT	administración de agente analgésico	Tuvo dolor intenso al final de la misma que requirió [analgesia IV suplementaria]{PROCEDIMIENTO}, aunque sin alteración hemodinámica.	administración de líquidos intravenosos (procedimiento)	103744005
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.14	PROCEDIMIENTO	530	535	Leoch	44345001	EXACT	litolapaxia con onda de choque extracorpórea	Se dio de alta tras [Leoch]{PROCEDIMIENTO} y fue asistido de urgencia a los 5 días con mal estado general, astenia, dolor lumbar izquierdo y Hb de 8, comprobándose en eco y Tac el hematoma.	examen de médula ósea (procedimiento)	167907006
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.15	PROCEDIMIENTO	660	663	eco	373671009	EXACT	estudio ecográfico específico	Se dio de alta tras Leoch y fue asistido de urgencia a los 5 días con mal estado general, astenia, dolor lumbar izquierdo y Hb de 8, comprobándose en [eco]{PROCEDIMIENTO} y Tac el hematoma.	ecografía diagnóstica (procedimiento)	16310003
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.16	PROCEDIMIENTO	666	669	Tac	77477000	EXACT	TAC	Se dio de alta tras Leoch y fue asistido de urgencia a los 5 días con mal estado general, astenia, dolor lumbar izquierdo y Hb de 8, comprobándose en eco y [Tac]{PROCEDIMIENTO} el hematoma.	tomografía axial computarizada (procedimiento)	77477000
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.17	PROCEDIMIENTO	743	748	Leoch	44345001	EXACT	litolapaxia con onda de choque extracorpórea	Diez días después de la [Leoch]{PROCEDIMIENTO} con Hb estabilizada en 8 después de administración de 3 concentrados de hematíes, y ante la persistencia de dolor lumbar intenso y fiebre (38-39º C) se procedió a drenaje del hematoma mediante incisión lumbar, comprobando la existencia de hematoma subcapsular, no infectado, sin sangrado activo.	examen de médula ósea (procedimiento)	167907006
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.18	PROCEDIMIENTO	785	829	administración de 3 concentrados de hematíes	116863004	EXACT	administración de glóbulos rojos mediante infusión intravascular	Diez días después de la Leoch con Hb estabilizada en 8 después de [administración de 3 concentrados de hematíes]{PROCEDIMIENTO}, y ante la persistencia de dolor lumbar intenso y fiebre (38-39º C) se procedió a drenaje del hematoma mediante incisión lumbar, comprobando la existencia de hematoma subcapsular, no infectado, sin sangrado activo.	transfusión de concentrado de eritrocitos (procedimiento)	288170000
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.19	PROCEDIMIENTO	912	957	drenaje del hematoma mediante incisión lumbar	443385002	EXACT	incisión y drenaje de hematoma	Diez días después de la Leoch con Hb estabilizada en 8 después de administración de 3 concentrados de hematíes, y ante la persistencia de dolor lumbar intenso y fiebre (38-39º C) se procedió a [drenaje del hematoma mediante incisión lumbar]{PROCEDIMIENTO}, comprobando la existencia de hematoma subcapsular, no infectado, sin sangrado activo.	incisión y drenaje de hematoma (procedimiento)	443385002
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.20	PROCEDIMIENTO	1080	1093	función renal	54610007	EXACT	perfil de función renal	A las 48 h se había normalizado la [función renal]{PROCEDIMIENTO}, desaparecido la fiebre y sólo refería dolor moderado típico de las lumbotomías.	grupo de pruebas de la función renal (procedimiento)	54610007
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.21	PROCEDIMIENTO	1162	1173	lumbotomías	260661008	EXACT	incisión de lomo	A las 48 h se había normalizado la función renal, desaparecido la fiebre y sólo refería dolor moderado típico de las [lumbotomías]{PROCEDIMIENTO}.	lobotomía y tractotomía (procedimiento)	76961002
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.22	PROCEDIMIENTO	1203	1215	intervención	387713003	EXACT	operación	Fue alta a los 4 días de la [intervención]{PROCEDIMIENTO}.	procedimiento quirúrgico (procedimiento)	387713003
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.23	PROCEDIMIENTO	1234	1249	ecografía renal	306005	EXACT	ecografía de riñón	A los 2 meses la [ecografía renal]{PROCEDIMIENTO}, UIV y función renal eran normales.	ecografía de riñón (procedimiento)	306005
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.24	PROCEDIMIENTO	1251	1254	UIV	32265006	EXACT	pielografía intravenosa sin examen radiológico de riñón, uréter y vejiga	A los 2 meses la ecografía renal, [UIV]{PROCEDIMIENTO} y función renal eran normales.	pielografía intravenosa (procedimiento)	32265006
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.25	PROCEDIMIENTO	1257	1270	función renal	54610007	EXACT	perfil de función renal	A los 2 meses la ecografía renal, UIV y [función renal]{PROCEDIMIENTO} eran normales.	grupo de pruebas de la función renal (procedimiento)	54610007
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.26	SINTOMA	211	238	Portador de catéter doble J	763659007	EXACT	stent doble J presente	[Portador de catéter doble J]{SINTOMA} en el momento de la LEOCH.	hallazgo relacionado con la disposición para mejorar (hallazgo)	415241007
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.27	SINTOMA	398	403	dolor	22253000	EXACT	dolor	Tuvo [dolor]{SINTOMA} intenso al final de la misma que requirió analgesia IV suplementaria, aunque sin alteración hemodinámica.	dolor (hallazgo)	22253000
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.28	SINTOMA	485	508	alteración hemodinámica	422773005	EXACT	inestabilidad hemodinámica	Tuvo dolor intenso al final de la misma que requirió analgesia IV suplementaria, aunque sin [alteración hemodinámica]{SINTOMA}.	inestabilidad hemodinámica (hallazgo)	422773005
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.29	SINTOMA	580	598	mal estado general	135818000	EXACT	estado general de salud, malo	Se dio de alta tras Leoch y fue asistido de urgencia a los 5 días con [mal estado general]{SINTOMA}, astenia, dolor lumbar izquierdo y Hb de 8, comprobándose en eco y Tac el hematoma.	estado general de salud, malo (hallazgo)	135818000
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.30	SINTOMA	600	607	astenia	13791008	EXACT	astenia	Se dio de alta tras Leoch y fue asistido de urgencia a los 5 días con mal estado general, [astenia]{SINTOMA}, dolor lumbar izquierdo y Hb de 8, comprobándose en eco y Tac el hematoma.	astenia (hallazgo)	13791008
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.31	SINTOMA	609	621	dolor lumbar	40709005	EXACT	dolor lumbar	Se dio de alta tras Leoch y fue asistido de urgencia a los 5 días con mal estado general, astenia, [dolor lumbar]{SINTOMA} izquierdo y Hb de 8, comprobándose en eco y Tac el hematoma.	lumbalgia (trastorno)	40709005
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.32	SINTOMA	683	706	Elevación de creatinina	166717003	EXACT	creatinina sérica elevada	[Elevación de creatinina]{SINTOMA} hasta 1,8.	creatinina sérica por encima del rango de referencia (hallazgo)	166717003
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.33	SINTOMA	857	869	dolor lumbar	40709005	EXACT	dolor lumbar	Diez días después de la Leoch con Hb estabilizada en 8 después de administración de 3 concentrados de hematíes, y ante la persistencia de [dolor lumbar]{SINTOMA} intenso y fiebre (38-39º C) se procedió a drenaje del hematoma mediante incisión lumbar, comprobando la existencia de hematoma subcapsular, no infectado, sin sangrado activo.	lumbalgia (trastorno)	40709005
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.34	SINTOMA	880	886	fiebre	64882008	EXACT	fiebre	Diez días después de la Leoch con Hb estabilizada en 8 después de administración de 3 concentrados de hematíes, y ante la persistencia de dolor lumbar intenso y [fiebre]{SINTOMA} (38-39º C) se procedió a drenaje del hematoma mediante incisión lumbar, comprobando la existencia de hematoma subcapsular, no infectado, sin sangrado activo.	fiebre (hallazgo)	64882008
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.35	SINTOMA	1028	1043	sangrado activo	8573003	EXACT	sangrado agudo	Diez días después de la Leoch con Hb estabilizada en 8 después de administración de 3 concentrados de hematíes, y ante la persistencia de dolor lumbar intenso y fiebre (38-39º C) se procedió a drenaje del hematoma mediante incisión lumbar, comprobando la existencia de hematoma subcapsular, no infectado, sin [sangrado activo]{SINTOMA}.	hallazgo relacionado con arteria (hallazgo)	248718009
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.36	SINTOMA	1111	1117	fiebre	64882008	EXACT	fiebre	A las 48 h se había normalizado la función renal, desaparecido la [fiebre]{SINTOMA} y sólo refería dolor moderado típico de las lumbotomías.	fiebre (hallazgo)	64882008
es-S0210-48062009000300013-1	es-S0210-48062009000300013-1.37	SINTOMA	1133	1147	dolor moderado	50415004	EXACT	dolor moderado	A las 48 h se había normalizado la función renal, desaparecido la fiebre y sólo refería [dolor moderado]{SINTOMA} típico de las lumbotomías.	dolor moderado (hallazgo)	50415004
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.1	ENFERMEDAD	70	94	trauma cráneo-encefálico	82271004	EXACT	traumatismo craneoencefálico	Varón de 75 años que es encontrado accidentado en la vía pública, con [trauma cráneo-encefálico]{ENFERMEDAD}, fracturas en extremidades superior e inferior derechas y costales, con enfisema subcutáneo intenso, y hematuria leve.	emesis erótica (trastorno)	45994004
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.2	ENFERMEDAD	167	186	enfisema subcutáneo	3830001	EXACT	enfisema subcutáneo	Varón de 75 años que es encontrado accidentado en la vía pública, con trauma cráneo-encefálico, fracturas en extremidades superior e inferior derechas y costales, con [enfisema subcutáneo]{ENFERMEDAD} intenso, y hematuria leve.	enfisema subcutáneo (trastorno)	3830001
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.3	ENFERMEDAD	485	510	lesión vesical penetrante	42643001	EXACT	trastorno vesical	Una reconstrucción de las imágenes de TAC parecía descartar la [lesión vesical penetrante]{ENFERMEDAD}.	masa vesical (hallazgo)	428090004
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.4	ENFERMEDAD	608	669	perforación de la pared vesical anterior por la esquirla ósea	262909002	EXACT	perforación de vejiga	Sin embargo, una vez estabilizadas las constantes vitales, se realiza cistoscopia que demuestra [perforación de la pared vesical anterior por la esquirla ósea]{ENFERMEDAD}.	masa vesical (hallazgo)	428090004
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.5	PROCEDIMIENTO	263	283	soporte ventilatorio	40617009	EXACT	respiración artificial	Ingresa en la Unidad de Cuidados Intensivos para [soporte ventilatorio]{PROCEDIMIENTO} y en los estudios de imagen de la pelvis se le encuentra fractura cerrada de huesos pelvianos con esquirla ósea improntando en la vejiga.	respiración artificial (procedimiento)	40617009
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.6	PROCEDIMIENTO	293	324	estudios de imagen de la pelvis	715959009	EXACT	estudio por imágenes de pelvis	Ingresa en la Unidad de Cuidados Intensivos para soporte ventilatorio y en los [estudios de imagen de la pelvis]{PROCEDIMIENTO} se le encuentra fractura cerrada de huesos pelvianos con esquirla ósea improntando en la vejiga.	estudio por imágenes de pelvis (procedimiento)	715959009
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.7	PROCEDIMIENTO	460	463	TAC	77477000	EXACT	TAC	Una reconstrucción de las imágenes de [TAC]{PROCEDIMIENTO} parecía descartar la lesión vesical penetrante.	tomografía axial computarizada (procedimiento)	77477000
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.8	PROCEDIMIENTO	582	593	cistoscopia	24139008	EXACT	cistoscopia	Sin embargo, una vez estabilizadas las constantes vitales, se realiza [cistoscopia]{PROCEDIMIENTO} que demuestra perforación de la pared vesical anterior por la esquirla ósea.	endoscopia de vejiga urinaria (procedimiento)	24139008
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.9	PROCEDIMIENTO	671	744	Por un acceso suprapúbico se reparó la vejiga y extirpó el fragmento óseo	74146001	EXACT	reparación de la vejiga	[Por un acceso suprapúbico se reparó la vejiga y extirpó el fragmento óseo]{PROCEDIMIENTO}, sin secuelas y con posterior buena curación de las fracturas.	procedimiento de bloqueo óseo (procedimiento)	118475007
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.10	SINTOMA	35	46	accidentado	417746004	EXACT	lesión traumática	Varón de 75 años que es encontrado [accidentado]{SINTOMA} en la vía pública, con trauma cráneo-encefálico, fracturas en extremidades superior e inferior derechas y costales, con enfisema subcutáneo intenso, y hematuria leve.	examen por accidente (procedimiento)	243793001
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.11	SINTOMA	198	212	hematuria leve	53298000	EXACT	hematuria	Varón de 75 años que es encontrado accidentado en la vía pública, con trauma cráneo-encefálico, fracturas en extremidades superior e inferior derechas y costales, con enfisema subcutáneo intenso, y [hematuria leve]{SINTOMA}.	hematuria (trastorno)	53298000
es-S0210-48062009000400015-2	es-S0210-48062009000400015-2.12	SINTOMA	775	806	buena curación de las fracturas	125163009	EXACT	fractura en consolidación	Por un acceso suprapúbico se reparó la vejiga y extirpó el fragmento óseo, sin secuelas y con posterior [buena curación de las fracturas]{SINTOMA}.	bacterias no detectadas en orina (hallazgo)	167318003
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.1	ENFERMEDAD	37	58	hipertensión arterial	38341003	EXACT	hipertensión arterial	Varón de 60 años con antecedentes de [hipertensión arterial]{ENFERMEDAD}, valvulopatía aórtica y mitral, hematoma parietal izquierdo, herniorrafia inguinal izquierda y umbilical, diagnosticado hace 3 años de Leucemia Linfática Crónica estadio A/O y en seguimiento por el servicio de Hematología de nuestro hospital, sin tratamiento.	hipertensión arterial (trastorno)	38341003
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.2	ENFERMEDAD	60	89	valvulopatía aórtica y mitral	194732001	EXACT	valvulopatías mitrales y aórticas	Varón de 60 años con antecedentes de hipertensión arterial, [valvulopatía aórtica y mitral]{ENFERMEDAD}, hematoma parietal izquierdo, herniorrafia inguinal izquierda y umbilical, diagnosticado hace 3 años de Leucemia Linfática Crónica estadio A/O y en seguimiento por el servicio de Hematología de nuestro hospital, sin tratamiento.	trastorno de la válvula mitral (trastorno)	11851006
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.3	ENFERMEDAD	91	118	hematoma parietal izquierdo	450425005	EXACT	hematoma intracraneal	Varón de 60 años con antecedentes de hipertensión arterial, valvulopatía aórtica y mitral, [hematoma parietal izquierdo]{ENFERMEDAD}, herniorrafia inguinal izquierda y umbilical, diagnosticado hace 3 años de Leucemia Linfática Crónica estadio A/O y en seguimiento por el servicio de Hematología de nuestro hospital, sin tratamiento.	hemangioma (trastorno)	400210000
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.4	ENFERMEDAD	194	220	Leucemia Linfática Crónica	51092000	EXACT	leucemia linfática crónica	Varón de 60 años con antecedentes de hipertensión arterial, valvulopatía aórtica y mitral, hematoma parietal izquierdo, herniorrafia inguinal izquierda y umbilical, diagnosticado hace 3 años de [Leucemia Linfática Crónica]{ENFERMEDAD} estadio A/O y en seguimiento por el servicio de Hematología de nuestro hospital, sin tratamiento.	morfología: leucemia linfoide, no clasificada como subtipo en la Clasificación Internacional de Enfermedades para Oncología (anomalía morfológica)	32280000
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.5	ENFERMEDAD	628	648	neoplasia prostática	126906006	EXACT	neoplasia de la próstata	En un TAC toracoabdominopélvico de control se aprecian adenopatías a nivel cervical, axilar, mediastínico, retroperitoneal e inguinal, así como una imagen hipodensa de 3 cm el lóbulo prostático izquierdo, y con mal plano de separación con el músculo elevador del ano izquierdo, por lo que ante la sospecha de [neoplasia prostática]{ENFERMEDAD} se solicita analítica de PSA y se remite a nuestro servicio para valoración y realización de ecografía transrectal y biopsias prostáticas.	neoplasia de la próstata (trastorno)	126906006
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.6	ENFERMEDAD	1410	1436	leucemia linfática crónica	51092000	EXACT	leucemia linfática crónica	El informe anatomopatológico describe un parénquima prostático con denso infiltrado celular constituído por linfocitos de pequeño tamaño sugestivo de infiltración por [leucemia linfática crónica]{ENFERMEDAD}.	morfología: leucemia linfoide, no clasificada como subtipo en la Clasificación Internacional de Enfermedades para Oncología (anomalía morfológica)	32280000
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.7	PROCEDIMIENTO	325	350	TAC toracoabdominopélvico	418023006	EXACT	TC de tórax, abdomen y pelvis	En un [TAC toracoabdominopélvico]{PROCEDIMIENTO} de control se aprecian adenopatías a nivel cervical, axilar, mediastínico, retroperitoneal e inguinal, así como una imagen hipodensa de 3 cm el lóbulo prostático izquierdo, y con mal plano de separación con el músculo elevador del ano izquierdo, por lo que ante la sospecha de neoplasia prostática se solicita analítica de PSA y se remite a nuestro servicio para valoración y realización de ecografía transrectal y biopsias prostáticas.	tomografía computarizada de tórax, abdomen y pelvis (procedimiento)	418023006
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.8	PROCEDIMIENTO	661	677	analítica de PSA	63476009	EXACT	medición de PSA	En un TAC toracoabdominopélvico de control se aprecian adenopatías a nivel cervical, axilar, mediastínico, retroperitoneal e inguinal, así como una imagen hipodensa de 3 cm el lóbulo prostático izquierdo, y con mal plano de separación con el músculo elevador del ano izquierdo, por lo que ante la sospecha de neoplasia prostática se solicita [analítica de PSA]{PROCEDIMIENTO} y se remite a nuestro servicio para valoración y realización de ecografía transrectal y biopsias prostáticas.	biopsia de pene con aguja fina (procedimiento)	72731003
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.9	PROCEDIMIENTO	742	763	ecografía transrectal	446045006	EXACT	ecografía por abordaje transrectal	En un TAC toracoabdominopélvico de control se aprecian adenopatías a nivel cervical, axilar, mediastínico, retroperitoneal e inguinal, así como una imagen hipodensa de 3 cm el lóbulo prostático izquierdo, y con mal plano de separación con el músculo elevador del ano izquierdo, por lo que ante la sospecha de neoplasia prostática se solicita analítica de PSA y se remite a nuestro servicio para valoración y realización de [ecografía transrectal]{PROCEDIMIENTO} y biopsias prostáticas.	ecografía por abordaje transrectal (procedimiento)	446045006
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.10	PROCEDIMIENTO	766	786	biopsias prostáticas	65575008	EXACT	biopsia de próstata	En un TAC toracoabdominopélvico de control se aprecian adenopatías a nivel cervical, axilar, mediastínico, retroperitoneal e inguinal, así como una imagen hipodensa de 3 cm el lóbulo prostático izquierdo, y con mal plano de separación con el músculo elevador del ano izquierdo, por lo que ante la sospecha de neoplasia prostática se solicita analítica de PSA y se remite a nuestro servicio para valoración y realización de ecografía transrectal y [biopsias prostáticas]{PROCEDIMIENTO}.	biopsia de próstata (procedimiento)	65575008
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.11	PROCEDIMIENTO	837	849	tacto rectal	410006001	EXACT	tacto rectal	En el [tacto rectal]{PROCEDIMIENTO} se aprecia una próstata mal delimitada en ambas bases, con aumento de consistencia de forma difusa en ambos lóbulos.	tacto rectal (procedimiento)	410006001
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.12	PROCEDIMIENTO	994	1015	ecografía transrectal	446045006	EXACT	ecografía por abordaje transrectal	La [ecografía transrectal]{PROCEDIMIENTO} muestra una próstata de 28,5 x 43,4 x 50,8 mm y 32,9 ml, con parénquima heterogéneo y varias áreas hiperecoicas en ambas bases.	ecografía por abordaje transrectal (procedimiento)	446045006
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.13	PROCEDIMIENTO	1198	1241	Se toman biopsias prostáticas por sextantes	65575008	EXACT	biopsia de próstata	[Se toman biopsias prostáticas por sextantes]{PROCEDIMIENTO}.	biopsia de las estructuras profundas del pene (procedimiento)	38944003
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.14	PROCEDIMIENTO	1254	1271	anatomopatológico	252416005	EXACT	prueba de histopatología	El informe [anatomopatológico]{PROCEDIMIENTO} describe un parénquima prostático con denso infiltrado celular constituído por linfocitos de pequeño tamaño sugestivo de infiltración por leucemia linfática crónica.	ecografía de espécimen patológico (procedimiento)	432158008
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.15	SINTOMA	467	512	imagen hipodensa de 3 cm el lóbulo prostático	309089006	EXACT	masa prostática	En un TAC toracoabdominopélvico de control se aprecian adenopatías a nivel cervical, axilar, mediastínico, retroperitoneal e inguinal, así como una [imagen hipodensa de 3 cm el lóbulo prostático]{SINTOMA} izquierdo, y con mal plano de separación con el músculo elevador del ano izquierdo, por lo que ante la sospecha de neoplasia prostática se solicita analítica de PSA y se remite a nuestro servicio para valoración y realización de ecografía transrectal y biopsias prostáticas.	masa prostática (hallazgo)	309089006
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.16	SINTOMA	812	829	clínica urológica	236714000	EXACT	trastorno sintomático del tracto urinario	El paciente no presenta [clínica urológica]{SINTOMA}.	síntomas genitourinarios (hallazgo)	267062003
es-S0210-48062009000400020-1	es-S0210-48062009000400020-1.17	SINTOMA	865	932	próstata mal delimitada en ambas bases, con aumento de consistencia	276387009	EXACT	próstata dura	En el tacto rectal se aprecia una [próstata mal delimitada en ambas bases, con aumento de consistencia]{SINTOMA} de forma difusa en ambos lóbulos.	hallazgo de próstata (hallazgo)	249604002
es-S0210-48062009000600012-1	es-S0210-48062009000600012-1.1	ENFERMEDAD	101	122	tuberculosis pulmonar	154283005	EXACT	tuberculosis pulmonar	Se trata de un paciente de 56 años, que como antecedentes personales de interés había presentado una [tuberculosis pulmonar]{ENFERMEDAD} resuelta; una angina de pecho intervenida con cuatro by-pass aorto-coronario en 1997, y en tratamiento antiagregante, con buen control en la actualidad; una hemorragia digestiva secundaria a un ulcus duodenal por H. Pylori, tratada con triple terapia, en remisión con controles de test del aliento negativos, y en tratamiento con inhibidores de la bomba de protones (Omeprazol); antecedentes de fiebre tifoidea, síndrome prostático en tratamiento con a-bloqueantes, con un episodio de prostatitis aguda, que precisó ingreso en 2002; síndrome de apnea obstructiva de sueño, en tratamiento con CPAP; colelitiasis; y amigdalectomía en la infancia.	tuberculosis pulmonar (trastorno)	154283005
es-S0210-48062009000600012-1	es-S0210-48062009000600012-1.2	ENFERMEDAD	137	152	angina de pecho	194828000	EXACT	angina	Se trata de un paciente de 56 años, que como antecedentes personales de interés había presentado una tuberculosis pulmonar resuelta; una [angina de pecho]{ENFERMEDAD} intervenida con cuatro by-pass aorto-coronario en 1997, y en tratamiento antiagregante, con buen control en la actualidad; una hemorragia digestiva secundaria a un ulcus duodenal por H. Pylori, tratada con triple terapia, en remisión con controles de test del aliento negativos, y en tratamiento con inhibidores de la bomba de protones (Omeprazol); antecedentes de fiebre tifoidea, síndrome prostático en tratamiento con a-bloqueantes, con un episodio de prostatitis aguda, que precisó ingreso en 2002; síndrome de apnea obstructiva de sueño, en tratamiento con CPAP; colelitiasis; y amigdalectomía en la infancia.	angina de pecho (trastorno)	367416001
es-S0210-48062009000600012-1	es-S0210-48062009000600012-1.3	ENFERMEDAD	280	345	hemorragia digestiva secundaria a un ulcus duodenal por H. Pylori	27281001	EXACT	úlcera duodenal con hemorragia	Se trata de un paciente de 56 años, que como antecedentes personales de interés había presentado una tuberculosis pulmonar resuelta; una angina de pecho intervenida con cuatro by-pass aorto-coronario en 1997, y en tratamiento antiagregante, con buen control en la actualidad; una [hemorragia digestiva secundaria a un ulcus duodenal por H. Pylori]{ENFERMEDAD}, tratada con triple terapia, en remisión con controles de test del aliento negativos, y en tratamiento con inhibidores de la bomba de protones (Omeprazol); antecedentes de fiebre tifoidea, síndrome prostático en tratamiento con a-bloqueantes, con un episodio de prostatitis aguda, que precisó ingreso en 2002; síndrome de apnea obstructiva de sueño, en tratamiento con CPAP; colelitiasis; y amigdalectomía en la infancia.	gastroduodenitis (trastorno)	42912005
